$3$784$
##############################################################################################################
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.498039;	0.000000;	0.000000;	0.000000;	0.498039;	0.498039;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.749020;	0.000000;	0.000000;	0.000000;	0.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.749020;	0.498039;	0.498039;	0.000000;	0.000000;	0.250980;	0.250980;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.749020;	0.498039;	0.498039;	0.000000;	0.000000;	0.250980;	0.250980;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.250980;	0.000000;	0.000000;	0.000000;	0.498039;	0.498039;	0.498039;	0.498039;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.250980;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.749020;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.749020;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.749020;	0.749020;	0.000000;	0.000000;	0.000000;	0.000000;	0.000000;	0.498039;	0.498039;	0.498039;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
##################################################################################################################
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.874510;	0.494118;	0.007843;	0.007843;	0.247059;	0.941176;	0.941176;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.921569;	0.631373;	0.631373;	0.149020;	0.145098;	0.145098;	0.109804;	0.011765;	0.011765;	0.011765;	0.007843;	0.376471;	0.376471;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.854902;	0.854902;	0.286275;	0.211765;	0.011765;	0.011765;	0.011765;	0.007843;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.701961;	0.701961;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.854902;	0.854902;	0.286275;	0.211765;	0.011765;	0.011765;	0.011765;	0.007843;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.701961;	0.701961;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.996078;	0.996078;	0.529412;	0.011765;	0.011765;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.862745;	0.862745;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.752941;	0.572549;	0.090196;	0.090196;	0.011765;	0.011765;	0.011765;	0.007843;	0.011765;	0.317647;	0.317647;	0.439216;	0.815686;	0.815686;	0.090196;	0.011765;	0.011765;	0.011765;	0.435294;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.752941;	0.572549;	0.090196;	0.090196;	0.011765;	0.011765;	0.011765;	0.007843;	0.011765;	0.317647;	0.317647;	0.439216;	0.815686;	0.815686;	0.090196;	0.011765;	0.011765;	0.011765;	0.435294;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.713725;	0.713725;	0.070588;	0.011765;	0.011765;	0.011765;	0.011765;	0.176471;	0.176471;	0.294118;	0.458824;	0.964706;	0.964706;	1.000000;	0.086275;	0.086275;	0.011765;	0.011765;	0.176471;	0.176471;	0.925490;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.717647;	0.717647;	0.074510;	0.156863;	0.643137;	0.643137;	0.721569;	0.878431;	0.878431;	1.000000;	1.000000;	1.000000;	1.000000;	0.921569;	0.007843;	0.007843;	0.011765;	0.031373;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.756863;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.921569;	0.921569;	0.192157;	0.007843;	0.007843;	0.176471;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.286275;	0.286275;	0.007843;	0.184314;	0.184314;	0.925490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.286275;	0.286275;	0.007843;	0.184314;	0.184314;	0.925490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.588235;	0.050980;	0.050980;	0.011765;	0.925490;	0.925490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.588235;	0.050980;	0.050980;	0.011765;	0.925490;	0.925490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.690196;	0.050980;	0.011765;	0.011765;	0.094118;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.250980;	0.011765;	0.094118;	0.094118;	0.819608;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.937255;	0.250980;	0.250980;	0.000000;	0.129412;	0.839216;	0.839216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.694118;	0.011765;	0.011765;	0.007843;	0.458824;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.694118;	0.011765;	0.011765;	0.007843;	0.458824;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.388235;	0.388235;	0.090196;	0.011765;	0.011765;	0.313725;	0.964706;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.388235;	0.388235;	0.090196;	0.011765;	0.011765;	0.313725;	0.964706;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.752941;	0.070588;	0.070588;	0.011765;	0.011765;	0.011765;	0.756863;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.996078;	0.007843;	0.007843;	0.007843;	0.149020;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.509804;	0.011765;	0.094118;	0.094118;	0.721569;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.894118;	0.894118;	0.133333;	0.011765;	0.701961;	0.701961;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.894118;	0.894118;	0.133333;	0.011765;	0.701961;	0.701961;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.854902;	0.854902;	0.011765;	0.258824;	0.941176;	0.941176;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
##################################################################################################################
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.807843;	0.278431;	0.278431;	0.078431;	0.011765;	0.011765;	0.011765;	0.278431;	0.568627;	0.568627;	0.607843;	0.184314;	0.011765;	0.011765;	0.219608;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.627451;	0.627451;	0.086275;	0.011765;	0.011765;	0.011765;	0.309804;	0.780392;	0.780392;	1.000000;	1.000000;	1.000000;	1.000000;	0.933333;	0.078431;	0.078431;	0.023529;	0.705882;	0.705882;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.627451;	0.627451;	0.086275;	0.011765;	0.011765;	0.011765;	0.309804;	0.780392;	0.780392;	1.000000;	1.000000;	1.000000;	1.000000;	0.933333;	0.078431;	0.078431;	0.023529;	0.705882;	0.705882;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.137255;	0.137255;	0.007843;	0.301961;	0.301961;	0.788235;	0.984314;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.831373;	0.058824;	0.058824;	0.047059;	0.803922;	0.803922;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.133333;	0.133333;	0.000000;	0.294118;	0.294118;	0.784314;	0.980392;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.372549;	0.007843;	0.007843;	0.341176;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.545098;	0.545098;	0.007843;	0.011765;	0.011765;	0.011765;	0.737255;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.643137;	0.011765;	0.094118;	0.094118;	0.835294;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.545098;	0.545098;	0.007843;	0.011765;	0.011765;	0.011765;	0.737255;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.643137;	0.011765;	0.094118;	0.094118;	0.835294;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.874510;	0.874510;	0.254902;	0.011765;	0.011765;	0.011765;	0.274510;	0.850980;	0.850980;	1.000000;	0.533333;	0.533333;	0.078431;	0.011765;	0.788235;	0.788235;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.941176;	0.305882;	0.305882;	0.011765;	0.011765;	0.298039;	0.298039;	0.392157;	0.074510;	0.074510;	0.109804;	0.533333;	0.984314;	0.984314;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.941176;	0.305882;	0.305882;	0.011765;	0.011765;	0.298039;	0.298039;	0.392157;	0.074510;	0.074510;	0.109804;	0.533333;	0.984314;	0.984314;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.898039;	0.898039;	0.133333;	0.011765;	0.011765;	0.011765;	0.007843;	0.011765;	0.011765;	0.490196;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.874510;	0.101961;	0.007843;	0.007843;	0.000000;	0.435294;	0.435294;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.741176;	0.074510;	0.011765;	0.011765;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.741176;	0.074510;	0.011765;	0.011765;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.741176;	0.741176;	0.078431;	0.011765;	0.011765;	0.011765;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.925490;	0.074510;	0.074510;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.925490;	0.074510;	0.074510;	0.011765;	0.011765;	0.011765;	0.011765;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.792157;	0.792157;	0.290196;	0.011765;	0.011765;	0.341176;	0.831373;	0.090196;	0.090196;	0.007843;	0.639216;	0.639216;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.298039;	0.298039;	0.000000;	0.145098;	0.145098;	0.874510;	0.635294;	0.007843;	0.007843;	0.011765;	0.670588;	0.670588;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.682353;	0.043137;	0.043137;	0.062745;	0.870588;	0.870588;	1.000000;	0.552941;	0.011765;	0.011765;	0.180392;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.682353;	0.043137;	0.043137;	0.062745;	0.870588;	0.870588;	1.000000;	0.552941;	0.011765;	0.011765;	0.180392;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.188235;	0.011765;	0.011765;	0.070588;	0.725490;	0.725490;	0.400000;	0.058824;	0.011765;	0.011765;	0.874510;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.188235;	0.011765;	0.011765;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.176471;	0.176471;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.188235;	0.011765;	0.011765;	0.007843;	0.011765;	0.011765;	0.011765;	0.011765;	0.176471;	0.176471;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.760784;	0.050980;	0.050980;	0.007843;	0.011765;	0.011765;	0.341176;	0.623529;	0.952941;	0.952941;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
##################################################################################################################
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.070588;	0.070588;	0.878431;	0.415686;	0.058824;	0.058824;	0.878431;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.070588;	0.070588;	0.878431;	0.415686;	0.058824;	0.058824;	0.878431;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.462745;	0.462745;	1.000000;	0.505882;	0.003922;	0.003922;	0.525490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.462745;	0.462745;	1.000000;	0.505882;	0.003922;	0.003922;	0.525490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.462745;	0.462745;	1.000000;	0.505882;	0.003922;	0.003922;	0.388235;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.572549;	0.572549;	0.003922;	0.462745;	0.462745;	1.000000;	0.505882;	0.003922;	0.003922;	0.388235;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.607843;	0.607843;	0.003922;	0.258824;	0.258824;	0.662745;	0.176471;	0.003922;	0.003922;	0.113725;	0.941176;	0.941176;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.976471;	0.376471;	0.003922;	0.003922;	0.003922;	0.231373;	0.337255;	0.337255;	0.003922;	0.611765;	0.611765;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.976471;	0.376471;	0.003922;	0.003922;	0.003922;	0.231373;	0.337255;	0.337255;	0.003922;	0.611765;	0.611765;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.976471;	0.803922;	0.803922;	0.803922;	0.901961;	0.647059;	0.647059;	0.003922;	0.250980;	0.250980;	0.980392;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.968627;	0.968627;	0.286275;	0.003922;	0.003922;	0.725490;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.674510;	0.023529;	0.023529;	0.498039;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.674510;	0.023529;	0.023529;	0.498039;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;	0.196078;	0.196078;	0.188235;	0.980392;	1.000000;	1.000000;	1.000000;	1.000000;	1.000000;
